DisorderID,OrphaCode,DisorderName,ExpertLink,TargetDisorderID,TargetOrphaCode,TargetName,RootDisorderID,RootCycle,AssociationTypeID,AssociationTypeName
112,512,Metachromatic leukodystrophy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=512,13024,98006,Rare neurologic disease,112,true,21485,Preferential parent
126,567,22q11.2 deletion syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=567,12469,93890,Rare developmental defect during embryogenesis,126,true,21485,Preferential parent
17599,166016,"Multiple epiphyseal dysplasia, Lowry type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166016,12333,93419,Rare bone disease,17599,true,21485,Preferential parent
125,232,Sickle cell anemia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=232,13010,97992,Rare hematologic disease,125,true,21485,Preferential parent
124,536,Systemic lupus erythematosus,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=536,13041,98023,Rare systemic or rheumatologic disease,124,true,21485,Preferential parent
17597,166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166002,12333,93419,Rare bone disease,17597,true,21485,Preferential parent
123,534,Oculocerebrorenal syndrome of Lowe,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=534,12469,93890,Rare developmental defect during embryogenesis,123,true,21485,Preferential parent
17594,165988,Diazoxide-resistant diffuse hyperinsulinism,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=165988,12996,97978,Rare endocrine disease,17594,true,21485,Preferential parent
122,790,Retinoblastoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=790,19592,250908,Rare neoplastic disease,122,true,21485,Preferential parent
17595,165991,Exercise-induced hyperinsulinism,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=165991,10507,68367,Rare inborn errors of metabolism,17595,true,21485,Preferential parent
121,652,Multiple endocrine neoplasia type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=652,19592,250908,Rare neoplastic disease,121,true,21485,Preferential parent
17593,165985,Diazoxide-sensitive diffuse hyperinsulinism,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=165985,12996,97978,Rare endocrine disease,17593,true,21485,Preferential parent
120,908,Fragile X syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=908,12469,93890,Rare developmental defect during embryogenesis,120,true,21485,Preferential parent
137,3099,Rheumatic fever,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=3099,13041,98023,Rare systemic or rheumatologic disease,137,true,21485,Preferential parent
139,739,Prader-Willi syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=739,12469,93890,Rare developmental defect during embryogenesis,139,true,21485,Preferential parent
142,47,X-linked agammaglobulinemia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=47,13022,98004,Rare immune disease,142,true,21485,Preferential parent
131,580,Mucopolysaccharidosis type 2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=580,10507,68367,Rare inborn errors of metabolism,131,true,21485,Preferential parent
132,579,Mucopolysaccharidosis type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=579,10507,68367,Rare inborn errors of metabolism,132,true,21485,Preferential parent
134,905,Wilson disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=905,10772,57146,Rare hepatic disease,134,true,21485,Preferential parent
17496,163209,Non-syndromic cerebral malformation due to abnormal neuronal migration,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163209,12469,93890,Rare developmental defect during embryogenesis,17496,true,21485,Preferential parent
155,792,X-linked retinoschisis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=792,12984,97966,Rare ophthalmic disorder,155,true,21485,Preferential parent
17500,163525,Subacute cutaneous lupus erythematosus,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163525,11896,89826,Rare skin disease,17500,true,21485,Preferential parent
158,827,Stargardt disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=827,12984,97966,Rare ophthalmic disorder,158,true,21485,Preferential parent
17503,163582,Rare bacterial infectious disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163582,10557,68416,Rare infectious disease,17503,true,21485,Preferential parent
17502,163531,Chronic cutaneous lupus erythematosus,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163531,11896,89826,Rare skin disease,17502,true,21485,Preferential parent
144,906,Wiskott-Aldrich syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=906,13022,98004,Rare immune disease,144,true,21485,Preferential parent
145,904,Williams syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=904,12469,93890,Rare developmental defect during embryogenesis,145,true,21485,Preferential parent
147,280,Wolf-Hirschhorn syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=280,12469,93890,Rare developmental defect during embryogenesis,147,true,21485,Preferential parent
17490,162516,Isolated congenital nasal pyriform aperture stenosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=162516,12469,93890,Rare developmental defect during embryogenesis,17490,true,21485,Preferential parent
148,15,Achondroplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=15,12333,93419,Rare bone disease,148,true,21485,Preferential parent
149,96,Ataxia with vitamin E deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96,13024,98006,Rare neurologic disease,149,true,21485,Preferential parent
17492,162526,Isolated congenital auditory ossicle malformation,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=162526,13054,98036,Rare otorhinolaryngologic disease,17492,true,21485,Preferential parent
150,101,Dentatorubral pallidoluysian atrophy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=101,13024,98006,Rare neurologic disease,150,true,21485,Preferential parent
151,783,Rubinstein-Taybi syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=783,12469,93890,Rare developmental defect during embryogenesis,151,true,21485,Preferential parent
17514,163649,Spondyloepiphyseal dysplasia-craniosynostosis-cleft palate-cataracts-intellectual disability syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163649,12333,93419,Rare bone disease,17514,true,21485,Preferential parent
171,631,Non-acquired isolated growth hormone deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=631,12996,97978,Rare endocrine disease,171,true,21485,Preferential parent
170,276,T-B+ severe combined immunodeficiency due to gamma chain deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=276,13022,98004,Rare immune disease,170,true,21485,Preferential parent
17515,163654,Spondyloepiphyseal dysplasia-brachydactyly-speech disorder syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163654,12333,93419,Rare bone disease,17515,true,21485,Preferential parent
169,481,Kennedy disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=481,13024,98006,Rare neurologic disease,169,true,21485,Preferential parent
168,664,Ornithine transcarbamylase deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=664,10507,68367,Rare inborn errors of metabolism,168,true,21485,Preferential parent
17518,163668,"Spondyloepiphyseal dysplasia, MacDermot type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163668,12333,93419,Rare bone disease,17518,true,21485,Preferential parent
17516,163662,"Spondyloepiphyseal dysplasia, Reardon type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163662,12333,93419,Rare bone disease,17516,true,21485,Preferential parent
173,394,Homocystinuria due to cystathionine beta-synthase deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=394,10507,68367,Rare inborn errors of metabolism,173,true,21485,Preferential parent
17517,163665,"Spondyloepiphyseal dysplasia tarda, Kohn type",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163665,12333,93419,Rare bone disease,17517,true,21485,Preferential parent
172,508,Donohue syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=508,12996,97978,Rare endocrine disease,172,true,21485,Preferential parent
17506,163591,Rare mycosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163591,10557,68416,Rare infectious disease,17506,true,21485,Preferential parent
162,436,Hypophosphatasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=436,12333,93419,Rare bone disease,162,true,21485,Preferential parent
17507,163596,Hb Bart's hydrops fetalis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163596,13010,97992,Rare hematologic disease,17507,true,21485,Preferential parent
17504,163585,Rare viral disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163585,10557,68416,Rare infectious disease,17504,true,21485,Preferential parent
161,429,Hypochondroplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=429,12333,93419,Rare bone disease,161,true,21485,Preferential parent
17505,163588,Rare parasitic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163588,10557,68416,Rare infectious disease,17505,true,21485,Preferential parent
160,437,Hypophosphatemic rickets,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=437,12333,93419,Rare bone disease,160,true,21485,Preferential parent
17510,163637,"Rare disorder related with pregnancy, childbirth and puerperium",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163637,12845,96344,Rare gynecologic or obstetric disease,17510,true,21485,Preferential parent
167,104,Leber hereditary optic neuropathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=104,12984,97966,Rare ophthalmic disorder,167,true,21485,Preferential parent
17508,163631,Bile acid synthesis defect with cholestasis and malabsorption,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163631,10507,68367,Rare inborn errors of metabolism,17508,true,21485,Preferential parent
164,2182,Hydrocephalus with stenosis of the aqueduct of Sylvius,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2182,12469,93890,Rare developmental defect during embryogenesis,164,true,21485,Preferential parent
17509,163634,Maffucci syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163634,12333,93419,Rare bone disease,17509,true,21485,Preferential parent
17531,163717,Familial mesial temporal lobe epilepsy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163717,13024,98006,Rare neurologic disease,17531,true,21485,Preferential parent
17529,163708,Cryptogenic late-onset epileptic spasms,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163708,13024,98006,Rare neurologic disease,17529,true,21485,Preferential parent
185,636,Neurofibromatosis type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=636,13024,98006,Rare neurologic disease,185,true,21485,Preferential parent
17528,163703,Febrile infection-related epilepsy syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163703,13024,98006,Rare neurologic disease,17528,true,21485,Preferential parent
190,649,Norrie disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=649,12469,93890,Rare developmental defect during embryogenesis,190,true,21485,Preferential parent
17533,163727,Rolandic epilepsy-paroxysmal exercise-induced dystonia-writer's cramp syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163727,13024,98006,Rare neurologic disease,17533,true,21485,Preferential parent
17532,163721,Rolandic epilepsy-speech dyspraxia syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163721,12469,93890,Rare developmental defect during embryogenesis,17532,true,21485,Preferential parent
17522,163684,Leukoencephalopathy-dystonia-motor neuropathy syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163684,13024,98006,Rare neurologic disease,17522,true,21485,Preferential parent
17521,163681,CNTNAP2-related developmental and epileptic encephalopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163681,13024,98006,Rare neurologic disease,17521,true,21485,Preferential parent
176,379,Chronic granulomatous disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=379,13022,98004,Rare immune disease,176,true,21485,Preferential parent
177,16,Blue cone monochromatism,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=16,12984,97966,Rare ophthalmic disorder,177,true,21485,Preferential parent
182,644,NARP syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=644,13024,98006,Rare neurologic disease,182,true,21485,Preferential parent
17527,163699,Alveolar soft tissue sarcoma,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163699,19592,250908,Rare neoplastic disease,17527,true,21485,Preferential parent
183,637,Full NF2-related schwannomatosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=637,13054,98036,Rare otorhinolaryngologic disease,183,true,21485,Preferential parent
17526,163696,Action myoclonus-renal failure syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163696,13024,98006,Rare neurologic disease,17526,true,21485,Preferential parent
180,181,X-linked hypohidrotic ectodermal dysplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=181,12469,93890,Rare developmental defect during embryogenesis,180,true,21485,Preferential parent
17525,163693,2p21 microdeletion syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163693,10507,68367,Rare inborn errors of metabolism,17525,true,21485,Preferential parent
17524,163690,Hypotonia-cystinuria syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=163690,10507,68367,Rare inborn errors of metabolism,17524,true,21485,Preferential parent
205,337,Fibrodysplasia ossificans progressiva,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=337,12333,93419,Rare bone disease,205,true,21485,Preferential parent
207,377,Gorlin syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=377,12469,93890,Rare developmental defect during embryogenesis,207,true,21485,Preferential parent
206,648,Noonan syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=648,12469,93890,Rare developmental defect during embryogenesis,206,true,21485,Preferential parent
201,281,Monosomy 5p syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=281,12469,93890,Rare developmental defect during embryogenesis,201,true,21485,Preferential parent
203,752,"46,XY difference of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=752,12469,93890,Rare developmental defect during embryogenesis,203,true,21485,Preferential parent
202,214,Cystinuria,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=214,12456,93626,Rare renal disease,202,true,21485,Preferential parent
197,510,Lesch-Nyhan syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=510,12469,93890,Rare developmental defect during embryogenesis,197,true,21485,Preferential parent
196,524,Li-Fraumeni syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=524,19592,250908,Rare neoplastic disease,196,true,21485,Preferential parent
193,699,Pearson syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=699,10507,68367,Rare inborn errors of metabolism,193,true,21485,Preferential parent
192,640,Hereditary neuropathy with liability to pressure palsies,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=640,13024,98006,Rare neurologic disease,192,true,21485,Preferential parent
194,60,Alpha-1-antitrypsin deficiency,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=60,12974,97955,Rare respiratory disease,194,true,21485,Preferential parent
220,895,Waardenburg syndrome type 2,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=895,12469,93890,Rare developmental defect during embryogenesis,220,true,21485,Preferential parent
221,896,Waardenburg syndrome type 3,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=896,12469,93890,Rare developmental defect during embryogenesis,221,true,21485,Preferential parent
218,857,Townes-Brocks syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=857,12469,93890,Rare developmental defect during embryogenesis,218,true,21485,Preferential parent
219,894,Waardenburg syndrome type 1,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=894,12469,93890,Rare developmental defect during embryogenesis,219,true,21485,Preferential parent
212,682,Hyperkalemic periodic paralysis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=682,13024,98006,Rare neurologic disease,212,true,21485,Preferential parent
215,800,Schwartz-Jampel syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=800,12333,93419,Rare bone disease,215,true,21485,Preferential parent
209,628,Diastrophic dysplasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=628,12333,93419,Rare bone disease,209,true,21485,Preferential parent
210,673,Malaria,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=673,10557,68416,Rare infectious disease,210,true,21485,Preferential parent
211,681,Hypokalemic periodic paralysis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=681,13024,98006,Rare neurologic disease,211,true,21485,Preferential parent
238,126,Blepharophimosis-ptosis-epicanthus inversus syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=126,12469,93890,Rare developmental defect during embryogenesis,238,true,21485,Preferential parent
237,107,BOR syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=107,12469,93890,Rare developmental defect during embryogenesis,237,true,21485,Preferential parent
236,774,Hereditary hemorrhagic telangiectasia,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=774,12469,93890,Rare developmental defect during embryogenesis,236,true,21485,Preferential parent
235,794,Saethre-Chotzen syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=794,12469,93890,Rare developmental defect during embryogenesis,235,true,21485,Preferential parent
234,710,Pfeiffer syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=710,12469,93890,Rare developmental defect during embryogenesis,234,true,21485,Preferential parent
233,2869,Peutz-Jeghers syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2869,12954,97935,Rare gastroenterologic disease,233,true,21485,Preferential parent
230,893,WAGR syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=893,12469,93890,Rare developmental defect during embryogenesis,230,true,21485,Preferential parent
