DisorderID,OrphaCode,ExpertLink,DisorderName,DisorderType,DisorderGroup,PrevalenceID,Source,PrevalenceTypeID,PrevalenceTypeName,QualificationID,QualificationName,PrevalenceClassID,PrevalenceClassName,ValMoy,GeographicID,GeographicName,ValidationStatusID,ValidationStatusName
21,447,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=447,Paroxysmal nocturnal hemoglobinuria,Disease,Disorder,13351,European Medicines Agency 2016[INST],23669,Point prevalence,23711,Value and class,23746,1-9 / 100 000,2.0,23795,Europe,25958,Validated
17620,166108,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166108,Birk-Barel syndrome,Disease,Disorder,8343,18678320[PMID],23697,Cases/families,23725,Family(ies),,,1.0,23844,Worldwide,25958,Validated
17620,166108,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166108,Birk-Barel syndrome,Disease,Disorder,8344,ORPHANET_18678320[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
17621,166113,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166113,Bazex syndrome,Disease,Disorder,8345,18775590[PMID],23697,Cases/families,23718,Case(s),,,145.0,23844,Worldwide,25958,Validated
17621,166113,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166113,Bazex syndrome,Disease,Disorder,8346,ORPHANET_18775590[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
23,535,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=535,Rare cutaneous lupus erythematosus,Clinical group,Group of disorders,77,European Medicines Agency 2007[INST],23669,Point prevalence,23711,Value and class,23732,1-5 / 10 000,50.0,23795,Europe,25958,Validated
23,535,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=535,Rare cutaneous lupus erythematosus,Clinical group,Group of disorders,78,19289752[PMID],23676,Annual incidence,23711,Value and class,23746,1-9 / 100 000,4.3,25482,United States,25958,Validated
23,535,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=535,Rare cutaneous lupus erythematosus,Clinical group,Group of disorders,79,19289752[PMID],23669,Point prevalence,23711,Value and class,23753,6-9 / 10 000,73.0,25482,United States,25958,Validated
23,535,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=535,Rare cutaneous lupus erythematosus,Clinical group,Group of disorders,10700,21574972[PMID],23676,Annual incidence,23711,Value and class,23746,1-9 / 100 000,4.0,25335,Sweden,25958,Validated
17622,166119,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166119,Isolated osteopoikilosis,Disease,Disorder,16847,31129707[PMID],23669,Point prevalence,23711,Value and class,23746,1-9 / 100 000,2.0,23844,Worldwide,25958,Validated
17622,166119,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166119,Isolated osteopoikilosis,Disease,Disorder,16848,31129707[PMID],23676,Annual incidence,23711,Value and class,23746,1-9 / 100 000,2.0,23844,Worldwide,25958,Validated
22,487,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=487,Krabbe disease,Disease,Disorder,66,22991292[PMID]_26795590[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.327,25482,United States,25958,Validated
22,487,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=487,Krabbe disease,Disease,Disorder,67,[EXPERT],23669,Point prevalence,23711,Value and class,23746,1-9 / 100 000,1.0,23795,Europe,25958,Validated
22,487,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=487,Krabbe disease,Disease,Disorder,68,[EXPERT],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.7,23844,Worldwide,25958,Validated
22,487,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=487,Krabbe disease,Disease,Disorder,69,20301416[PMID],23683,Prevalence at birth,23711,Value and class,23746,1-9 / 100 000,1.0,23795,Europe,25965,Not yet validated
22,487,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=487,Krabbe disease,Disease,Disorder,70,[EXPERT],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.7,24369,France,25958,Validated
22,487,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=487,Krabbe disease,Disease,Disorder,71,9918480[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.71,23949,Australia,25958,Validated
22,487,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=487,Krabbe disease,Disease,Disorder,72,10480370[PMID],23683,Prevalence at birth,23711,Value and class,23746,1-9 / 100 000,1.35,24936,Netherlands,25958,Validated
22,487,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=487,Krabbe disease,Disease,Disorder,73,14685153[PMID],23683,Prevalence at birth,23711,Value and class,23746,1-9 / 100 000,1.21,25090,Portugal,25958,Validated
22,487,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=487,Krabbe disease,Disease,Disorder,74,9286459[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.6,24418,Germany,25958,Validated
22,487,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=487,Krabbe disease,Disease,Disorder,75,20490927[PMID],23683,Prevalence at birth,23711,Value and class,23746,1-9 / 100 000,1.0,25426,Turkey,25958,Validated
22,487,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=487,Krabbe disease,Disease,Disorder,76,20490927[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.4,24257,Czech Republic,25958,Validated
22,487,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=487,Krabbe disease,Disease,Disorder,12200,5409293[PMID],23683,Prevalence at birth,23711,Value and class,23746,1-9 / 100 000,1.9,25335,Sweden,25958,Validated
17624,166260,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166260,Dentinogenesis imperfecta type 2,Clinical subtype,Subtype of disorder,8347,[EXPERT],23669,Point prevalence,23711,Value and class,23732,1-5 / 10 000,14.6,23795,Europe,25958,Validated
17625,166265,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166265,Dentinogenesis imperfecta type 3,Clinical subtype,Subtype of disorder,8348,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25965,Not yet validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,80,ORPHANET,23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.16,23795,Europe,25965,Not yet validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,81,16435194[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.23,24418,Germany,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,82,10480370[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.15,24936,Netherlands,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,83,14685153[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.42,25090,Portugal,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,84,18681890[PMID]_25274184[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.23,25335,Sweden,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,85,18681890[PMID],23669,Point prevalence,23711,Value and class,23746,1-9 / 100 000,3.3,25335,Sweden,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,86,18681890[PMID],23683,Prevalence at birth,23711,Value and class,23760,<1 / 1 000 000,0.07,25006,Norway,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,87,18681890[PMID],23669,Point prevalence,23711,Value and class,23746,1-9 / 100 000,2.2,25006,Norway,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,88,18681890[PMID],23683,Prevalence at birth,23711,Value and class,23760,<1 / 1 000 000,0.05,24264,Denmark,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,89,18681890[PMID],23669,Point prevalence,23711,Value and class,23746,1-9 / 100 000,3.7,24264,Denmark,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,90,20490927[PMID],23683,Prevalence at birth,23711,Value and class,23760,<1 / 1 000 000,0.05,24257,Czech Republic,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,91,16600651[PMID]_14608657[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.37,23949,Australia,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,92,10617747[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.1,24124,Canada,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,93,19396827[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.14,25356,"Taiwan, Province of China",25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,95,22480138[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.27,24327,Estonia,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,96,22550061[PMID],23669,Point prevalence,23711,Value and class,23760,<1 / 1 000 000,0.059,24187,Colombia,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,97,European Medicines Agency 2001[INST],23669,Point prevalence,23711,Value and class,23739,1-9 / 1 000 000,0.16,23795,Europe,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,98,16435194[PMID],23683,Prevalence at birth,23711,Value and class,23746,1-9 / 100 000,2.3,25426,Turkey,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,11713,25472774[PMID],23683,Prevalence at birth,23711,Value and class,23760,<1 / 1 000 000,0.0132,25083,Poland,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,11714,20622343[PMID],23683,Prevalence at birth,23711,Value and class,23746,1-9 / 100 000,7.85,25209,Saudi Arabia,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,11716,PMID: 31926052,23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.28,24068,Brazil,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,13930,28595941[PMID],23683,Prevalence at birth,23711,Value and class,23760,<1 / 1 000 000,0.03,24621,Japan,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,13931,28595941[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.11,25342,Switzerland,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,13932,20209839[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.3,25419,Tunisia,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,13933,25364648[PMID],23683,Prevalence at birth,23711,Value and class,23760,<1 / 1 000 000,0.019,24670,"Korea, Republic of",25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,13934,34051828[PMID],23683,Prevalence at birth,23711,Value and class,23760,<1 / 1 000 000,0.04,25482,United States,25958,Validated
24,583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=583,Mucopolysaccharidosis type 6,Disease,Disorder,16991,34051828[PMID],23669,Point prevalence,23711,Value and class,23760,<1 / 1 000 000,0.011,25482,United States,25958,Validated
17626,166272,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166272,Odontochondrodysplasia,Malformation syndrome,Disorder,8349,18241073[PMID],23697,Cases/families,23718,Case(s),,,11.0,23844,Worldwide,25958,Validated
17626,166272,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166272,Odontochondrodysplasia,Malformation syndrome,Disorder,8350,ORPHANET_18241073[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
27,576,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=576,Mucolipidosis type II,Disease,Disorder,100,10480370[PMID]_14685153[PMID]_ 25274184[PMID]_ORPHANET,23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.34,23795,Europe,25958,Validated
27,576,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=576,Mucolipidosis type II,Disease,Disorder,101,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23795,Europe,25958,Validated
27,576,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=576,Mucolipidosis type II,Disease,Disorder,102,14685153[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.81,25090,Portugal,25958,Validated
27,576,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=576,Mucolipidosis type II,Disease,Disorder,103,10480370[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.16,24936,Netherlands,25958,Validated
27,576,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=576,Mucolipidosis type II,Disease,Disorder,10699,18190596[PMID]_1937486[PMID],23683,Prevalence at birth,23711,Value and class,23732,1-5 / 10 000,16.2,23851,Specific population,25958,Validated
27,576,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=576,Mucolipidosis type II,Disease,Disorder,12206,25274184[PMID],23683,Prevalence at birth,23711,Value and class,23760,<1 / 1 000 000,0.05,25335,Sweden,25958,Validated
17627,166277,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166277,Wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia,Malformation syndrome,Disorder,8351,10544232[PMID],23697,Cases/families,23718,Case(s),,,3.0,23844,Worldwide,25958,Validated
17627,166277,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166277,Wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia,Malformation syndrome,Disorder,8352,ORPHANET_10544232[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
26,812,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=812,Sialidosis type 1,Disease,Disorder,99,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23795,Europe,25958,Validated
26,812,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=812,Sialidosis type 1,Disease,Disorder,10874,ORPHANET,23683,Prevalence at birth,23704,Class only,23760,<1 / 1 000 000,0.0,23795,Europe,25958,Validated
17628,166282,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166282,Hereditary sick sinus syndrome,Disease,Disorder,8353,ORPHANET,23697,Cases/families,23718,Case(s),,,11.0,23844,Worldwide,25958,Validated
17628,166282,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166282,Hereditary sick sinus syndrome,Disease,Disorder,8354,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
29,578,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=578,Mucolipidosis type IV,Disease,Disorder,109,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25958,Validated
29,578,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=578,Mucolipidosis type IV,Disease,Disorder,12217,25274184[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.1,25335,Sweden,25958,Validated
29,578,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=578,Mucolipidosis type IV,Disease,Disorder,12224,20159435[PMID]_16287144[PMID]_16645217[PMID],23683,Prevalence at birth,23711,Value and class,23746,1-9 / 100 000,2.5,23851,Specific population,25958,Validated
17629,166286,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166286,Porokeratotic eccrine ostial and dermal duct nevus,Disease,Disorder,8355,21393947[PMID],23697,Cases/families,23718,Case(s),,,45.0,23844,Worldwide,25958,Validated
17629,166286,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166286,Porokeratotic eccrine ostial and dermal duct nevus,Disease,Disorder,8356,ORPHANET_21393947[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
28,577,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=577,Mucolipidosis type III,Disease,Disorder,16554,10480370[PMID]_ 14685153[PMID]_ ORPHANET,23676,Annual incidence,23711,Value and class,23739,1-9 / 1 000 000,0.985,23795,Europe,25958,Validated
28,577,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=577,Mucolipidosis type III,Disease,Disorder,16555,10480370[PMID],23676,Annual incidence,23711,Value and class,23760,<1 / 1 000 000,0.08,24936,Netherlands,25958,Validated
28,577,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=577,Mucolipidosis type III,Disease,Disorder,16556,14685153[PMID],23676,Annual incidence,23711,Value and class,23739,1-9 / 1 000 000,1.68,25090,Portugal,25958,Validated
28,577,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=577,Mucolipidosis type III,Disease,Disorder,17124,ORPHANET,23669,Point prevalence,23711,Value and class,23732,1-5 / 10 000,29.55,23795,Europe,25958,Validated
28,577,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=577,Mucolipidosis type III,Disease,Disorder,17125,ORPHANET,23669,Point prevalence,23711,Value and class,23746,1-9 / 100 000,2.4,24936,Netherlands,25958,Validated
28,577,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=577,Mucolipidosis type III,Disease,Disorder,17126,ORPHANET,23669,Point prevalence,23711,Value and class,23732,1-5 / 10 000,50.4,25090,Portugal,25958,Validated
17630,166291,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166291,Dirofilariasis,Disease,Disorder,8357,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23795,Europe,25965,Not yet validated
17635,166308,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=166308,Benign infantile focal epilepsy with midline spikes and waves during sleep,Disease,Disorder,11636,20822975[PMID],23697,Cases/families,23718,Case(s),,,36.0,23844,Worldwide,25958,Validated
